name,sinta_id,dept,sinta_score,sinta_3yr_score,affil_score,affil_3yr_score,scopus_h_index,gs_h_index,wos_h_index,scopus_i10_index,gs_i10_index,wos_i10_index,scopus_g_index,gs_g_index,wos_g_index,scopus_article,scopus_citation,scopus_cited_document,gs_article,gs_citation,gs_cited_document,wos_article,wos_citation,wos_cited_document
KURNIASIH,5996281,S1 - Pendidikan Guru Sekolah Dasar,41,10,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
WARDAYA,6038177,D3 - Teknik Mesin,55,10,0,0,0,2,,0,0,,0,0,,0,0,0,25,18,0,0,0,0
DEDI SUPIYADI,6076725,Unknown,115,11,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
RAKHMAT YUSUF,6003508,S1 - Teknik Sipil,59,11,0,0,0,1,,0,0,,0,1,,0,0,0,16,3,1,0,0,0
ASKOLANI,6686495,S1 - Manajemen,73,11,0,0,0,2,,0,0,,0,1,,0,0,0,24,14,4,0,0,0
TITO EDY PRIANDONO,6146591,S1 - Ilmu Komunikasi,41,11,0,0,0,3,,0,1,,0,1,,0,0,0,6,65,4,0,0,0
SISCKA ELVYANTI,6722063,S1 - Pendidikan Teknik Elektro,150,13,0,0,0,6,,0,4,,1,1,,2,0,0,15,322,8,0,0,0
KHAERUDIN KURNIAWAN,5993472,S2 - Pendidikan Bahasa Indonesia,155,13,0,0,0,7,,0,5,,0,1,,0,0,0,76,175,31,0,0,0
FARIDA AMALIA,5994383,S1 - Pendidikan Bahasa Perancis,61,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,6,2,0,0,0
NURDIANI FATHIRAINI,6722345,S1 - Pendidikan Sejarah,20,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,1,1,0,0,0
AGUS SUDONO,6134240,S1 - Manajemen Industri Katering,187,13,0,0,1,4,,0,0,,1,1,,3,1,1,128,76,38,0,0,0
RD SAFRINA,6126929,S3 - Linguistik,48,13,0,0,0,2,,0,1,,0,1,,0,0,0,18,20,4,0,0,0
HANISSA OKITASARI,6753821,Unknown,17,14,0,0,0,1,,0,0,,0,0,,0,0,0,1,8,1,0,0,0
"DR. NANDI WARNANDI, M.PD",6126191,S1 - Pendidikan Khusus,60,13,0,0,0,2,,0,0,,0,1,,0,0,0,30,13,7,0,0,0
"ARI ARASY MAGISTRA, S.PD., M.PD.",6691525,S1 - Pendidikan Guru Sekolah Dasar,14,14,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
RAHMAT SETIADI,6683286,S1 - Pendidikan Kimia,55,14,0,0,0,3,,0,2,,0,3,,0,0,0,20,59,8,0,0,0
SITI NURLATIFAH,6723958,Unknown,21,13,0,0,0,2,,0,1,,0,2,,0,0,0,14,24,8,0,0,0
"YOGA PERDANA, S.E,, M.S.M",6681836,S1 - Manajemen,23,14,0,0,0,2,,0,2,,0,2,,0,0,0,6,46,3,0,0,0
RIDHA MUSTAQIM,6024490,Unknown,25,14,0,0,0,1,,0,0,,0,0,,0,0,0,1,9,1,0,0,0
DIAN BAYU FIRMANSYAH,5978442,Unknown,48,14,0,0,0,3,,0,1,,0,1,,0,0,0,31,48,13,0,0,0
FATIHATUROSYIDAH,6145523,S1 - PGSD Kampus Serang,24,14,0,0,0,2,,0,0,,0,1,,0,0,0,8,7,3,0,0,0
SRI MARHANAH,5993537,S1 - Manajemen Resort dan Leisure,56,13,0,0,0,5,,0,4,,0,1,,0,0,0,21,131,12,0,0,0
ANA FARICHA,6124265,Unknown,46,14,0,0,1,0,,0,0,,1,1,,3,2,1,0,0,0,0,0,0
NENI MEIYANI,5995990,S1 - Pendidikan Khusus,53,14,0,0,0,3,,0,0,,0,1,,0,0,0,12,18,5,0,0,0
WIDI KUSUMAH,6682996,S1 - Pendidikan Kepelatihan Olahraga,154,13,0,0,0,1,,0,0,,0,1,,0,0,0,10,4,2,0,0,0
MOMOH HALIMAH,5995355,S1 - PGSD Kampus Tasikmalaya,67,13,0,0,0,5,,0,2,,0,9,,0,0,0,54,105,16,0,0,0
FAISAL SADAM MURRON,6722111,S1 - Pendidikan Guru Sekolah Dasar,16,14,0,0,0,1,,0,0,,0,1,,0,0,0,6,2,1,0,0,0
UUM SUMIRAT,6122777,S1 - Pendidikan Teknik Mesin,64,14,0,0,0,2,,0,0,,1,1,,3,0,0,14,13,3,0,0,0
NURYANTO,5993128,S1 - Pendidikan Teknik Arsitektur,112,14,0,0,1,3,,0,0,,0,1,,1,1,1,31,18,5,0,0,0
EVIANA HIKAMUDIN,6786908,S2 - Pedagogik,49,14,0,0,0,1,,0,0,,1,1,,2,0,0,6,4,2,0,0,0
NUNUNG NURSYAMSIAH,6681975,S2 - Pendidikan Bahasa Arab,113,14,0,0,1,1,0,0,1,0,0,1,0,2,6,1,19,18,4,0,0,0
ALIT SARINO,5994065,S1 - Pendidikan Manajemen Perkantoran,44,14,0,0,0,5,,0,4,,0,1,,0,0,0,17,96,9,0,0,0
ANUGRAH ADIWILAGA,6745914,S1 - Teknik Komputer,46,15,0,0,0,2,0,0,0,0,1,1,1,1,0,0,4,13,3,1,0,0
OKTOVIANA NUR AJID,6745718,Unknown,15,15,0,0,0,1,,0,0,,0,3,,0,0,0,3,4,1,0,0,0
RAMA NIDA SIREGAR,6745407,Unknown,19,15,0,0,0,3,,0,1,,0,3,,0,0,0,9,39,9,0,0,0
YAYU WULANDARI,6726448,Unknown,32,15,0,0,0,0,,0,0,,1,1,,2,0,0,0,0,0,0,0,0
MASAYU RIZKA RISJANNA ,6745734,S1 - Kepelatihan Fisik Olahraga,25,14,0,0,0,1,,0,0,,0,1,,0,0,0,5,2,2,0,0,0
RADEN DIAN HARDIANA,6735511,S1 - Pendidikan Akuntansi,21,15,0,0,0,1,,0,0,,0,1,,0,0,0,10,3,3,0,0,0
TETEN HIDAYAT,6730939,Unknown,51,15,0,0,0,2,,0,0,,0,1,,0,0,0,7,16,3,0,0,0
INDAH FITRIANI,6682524,S1 - Akuntansi,121,15,0,0,0,2,,0,1,,0,1,,0,0,0,9,28,4,0,0,0
RIANA IRAWATI,5996826,S1 - PGSD Kampus Sumedang,81,15,0,0,0,3,1,0,3,0,0,1,2,0,0,0,5,179,4,1,1,1
DHIKA DHARMANSYAH,6729054,D3 - Keperawatan,30,15,0,0,0,1,,0,0,,1,1,,1,0,0,18,4,4,0,0,0
ALI KUSRIJADI,6071327,S1 - Pendidikan Kimia,129,15,0,0,0,6,,0,5,,0,2,,0,0,0,22,113,11,0,0,0
VINI AGUSTIANI HADIAN,6682379,S1 - Pendidikan Geografi,17,15,0,0,0,1,,0,1,,0,0,,0,0,0,7,24,0,0,0,0
HURRY MEGA INSANI,6745740,S1 - Gizi,23,15,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,7,2,0,0,0
ADAM HERMAWAN,6681172,S1 - Bisnis Digital,16,15,0,0,0,2,,0,1,,0,5,,0,0,0,8,21,2,0,0,0
WAHID MUNAWAR,5978660,S1 - Pendidikan Teknik Otomotif,169,15,0,0,0,4,,0,2,,0,1,,0,0,0,51,94,17,0,0,0
DANTE DARMAWANGSA,5972984,S1 - Pendidikan Bahasa Perancis,53,15,0,0,0,4,,0,0,,0,1,,0,0,0,30,40,14,0,0,0
YAYAN SUNARYA,5975363,S1 - Kimia,247,15,0,0,0,11,,0,12,,0,1,,0,0,5,63,431,36,0,0,0
ACEP RUSWAN,6726993,S1 - PGSD Kampus Purwakarta,52,15,0,0,0,2,,0,0,,0,1,,0,0,0,25,16,7,0,0,0
ARIESSA RACMADHANY,6127790,S1 - Pendidikan Bahasa Perancis,44,15,0,0,0,2,0,0,0,0,0,1,0,0,0,0,10,8,4,0,0,0
LILIS KOMARIYAH,6745825,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",80,48,0,0,0,4,,0,3,,1,1,,2,0,0,16,83,9,0,0,0
SAHRONI,6738099,Profesi - Pendidikan Profesi Guru,44,12,0,0,0,1,,0,0,,0,1,,0,0,0,7,1,1,0,0,0
CIK SUABUANA,6126941,S2 - Pendidikan Umum dan Karakter,49,37,0,0,0,4,,0,0,,0,5,,0,0,0,15,33,9,0,0,0
ZAINI HAFIDH,6738035,S1 - Administrasi Pendidikan,36,10,0,0,0,3,,0,2,,0,1,,0,0,0,9,44,4,0,0,0
ISMAWATI KOSASIH,6753136,S1 - Psikologi,10,10,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
MUPID,5993544,S3 - Pendidikan Umum dan Karakter,25,10,0,0,0,2,,0,1,,0,2,,0,0,0,13,18,7,0,0,0
IRVAN SATRYA PRANA,6779573,S1 - Desain Komunikasi Visual,10,10,0,0,0,1,,0,0,,0,1,,0,0,0,3,1,1,0,0,0
SIFA RINI HANDAYANI,6681423,S1 - Keperawatan Kampus Sumedang,7,7,0,0,0,2,,0,0,,0,1,,0,0,0,6,11,2,0,0,0
MUHAMMAD NURUL HANA,6122369,S1 - Pendidikan Kimia,82,10,0,0,0,5,,0,4,,0,12,,0,0,0,11,96,8,0,0,0
HERWAN DERMAWAN,6003810,Unknown,48,6,0,0,0,3,,0,0,,0,1,,0,0,0,54,21,9,0,0,0
O. SOLEHUDIN,5988101,S1 - Pendidikan Bahasa Sunda,21,9,0,0,0,2,,0,0,,0,1,,0,0,0,11,9,5,0,0,0
MUHAMMAD HALIMI,6038409,S2 - Pendidikan Ilmu Pengetahuan Sosial,109,7,0,0,0,6,,0,3,,0,1,,0,0,0,39,137,11,0,0,0
AHMAD DAHIDI,5994991,S1 - Pendidikan Bahasa Jepang,170,10,0,0,0,4,,0,3,,0,1,,0,0,0,24,264,9,0,0,0
ANGGI MAULANA RIZQI,6752447,S1 - PGPAUD Kampus Tasikmalaya,13,10,0,0,0,1,,0,0,,0,2,,0,0,0,2,1,1,0,0,0
VIA LUVIANA DEWANTY,6722191,S1 - Pendidikan Bahasa Jepang,7,6,0,0,0,2,,0,0,,0,1,,0,0,0,8,6,2,0,0,0
ENDA PERMANA,6721296,Unknown,21,6,0,0,0,2,,0,0,,0,1,,0,0,0,21,14,7,0,0,0
MUDJIHARTONO,6199535,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",26,6,0,0,0,0,,0,0,,0,4,,0,0,0,0,0,0,0,0,0
UNUN UMARAN,6681884,S1 - Ilmu Keolahragaan,35,5,0,0,0,2,,0,0,,1,2,,2,0,0,10,8,4,0,0,0
ALI ANHAR SYI'BUL HUDA,6748581,Unknown,5,5,0,0,0,0,,0,0,,0,1,,0,0,0,10,0,0,0,0,0
MEMEN DURACHMAN ,5994265,S1 - Bahasa dan Sastra Indonesia,31,7,0,0,0,3,,0,1,,0,1,,0,0,0,10,34,6,0,0,0
UUS KARWATI,5993491,Unknown,22,5,0,0,0,2,,0,0,,0,4,,0,0,0,25,17,5,0,0,0
MIMIN WIDANINGSIH,6140348,S1 - Akuntansi,60,5,0,0,0,4,,0,4,,0,1,,0,0,0,18,121,8,0,0,0
DENNY ANDRIANA,5996554,S1 - Akuntansi,120,5,0,0,0,6,,0,5,,0,2,,0,0,0,15,198,10,0,0,0
CICIH SUTARSIH,6722015,S1 - Administrasi Pendidikan,174,5,0,0,0,3,,0,2,,0,0,,0,0,0,4,1001,4,0,0,0
ASRA,5995737,S1 - Teknologi Pendidikan,73,5,0,0,0,4,,0,2,,0,6,,0,0,0,8,217,5,0,0,0
KUKUH WIDIYANTO,6126950,Unknown,9,5,0,0,0,1,,0,0,,0,2,,0,0,0,12,3,3,0,0,0
RAHMAWATI,6754632,Unknown,7,6,0,0,0,0,,0,0,,0,1,,0,0,0,12,0,0,0,0,0
JUJU JUANGSIH,5992349,S2 - Pendidikan Bahasa Jepang,28,6,0,0,0,3,,0,1,,0,1,,0,0,0,20,39,6,0,0,0
AAN KHOSIHAN,6750818,S1 - Pendidikan Pariwisata,8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,3,2,0,0,0
ASEP KURNIAWAN,5993334,S1 - Pendidikan Akuntansi,70,6,0,0,1,1,,0,0,,0,4,,1,1,1,5,6,1,0,0,0
DEWI PANCAWATI NOVALITA,6147140,S1 - Manajemen Pemasaran Pariwisata,43,6,0,0,0,2,,0,1,,1,1,,1,0,0,19,21,5,0,0,0
ALIS TRIENA PERMANASARI,6095354,Unknown,23,6,0,0,0,4,,0,1,,0,1,,0,0,0,19,33,8,0,0,0
SASKIA KANISAA P,6745852,S1 - Teknik Logistik,21,6,0,0,0,0,,0,0,,1,1,,1,0,0,4,0,0,0,0,0
RIJAL KHAERANI,6722119,S1 - Manajemen Pemasaran Pariwisata,30,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,0
YAN NURCAHYA,6756450,Unknown,9,6,0,0,0,2,,0,0,,0,1,,0,0,0,6,10,2,0,0,0
DEWI YUSTIARINI,5999919,S1 - Teknik Sipil,19,6,0,0,0,2,,0,0,,0,1,,0,0,0,21,9,5,0,0,0
ENDANG SUPARDI,5994061,S2 - Pendidikan Ekonomi,112,6,0,0,0,6,,0,5,,1,1,,1,0,0,43,158,14,0,0,0
FAJAR GUMELAR MAULANA,6714895,Unknown,22,6,0,0,0,4,,0,2,,0,1,,0,0,0,10,39,6,0,0,0
INU HARDI KUSUMAH,6721720,S2 - Pendidikan Teknologi dan Kejuruan,72,6,0,0,0,5,,0,1,,0,2,,0,0,0,40,78,21,0,0,0
NUNUNG SITARESMI,5993254,S1 - Bahasa dan Sastra Indonesia,43,6,0,0,0,3,,0,2,,0,1,,0,0,0,16,46,4,0,0,0
YULIA PUSPITA,5995496,S1 - Pendidikan Seni Rupa,35,7,0,0,0,2,,0,0,,0,1,,0,0,0,5,6,2,0,0,0
ROZMITA DEWI YUNIARTI ROZALI,6147161,S1 - Akuntansi,130,6,0,0,0,4,,0,3,,0,1,,0,0,0,21,125,13,0,0,0
DADANG SUKIRMAN,5995173,S3 - Pengembangan Kurikulum,159,7,0,0,0,7,,0,6,,0,1,,0,0,0,22,333,14,0,0,0
MURDIYAH WINARTI,5992631,S2 - Pendidikan Sejarah,45,7,0,0,0,3,,0,0,,0,3,,0,0,0,42,20,7,0,0,0
FENSY SELLA,6722526,S1 - Pendidikan Seni Musik,36,7,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,0,0,0,0,0
LUTHFI ANZANI,6721957,S1 - Sistem Informasi Kelautan,9,7,0,0,0,2,,0,0,,0,2,,0,0,0,7,9,4,0,0,0
UUS KUSNADI,6133577,S1 - PGSD Kampus Cibiru,9,7,0,0,0,0,,0,0,,0,1,,0,0,0,5,0,0,0,0,0
RD DIAH SRIHARTATI R,6707004,D3 - Arsitektur,7,7,0,0,0,1,,0,0,,0,0,,0,0,0,1,4,1,0,0,0
ADE JUWAEDAH,6006422,S2 - Pendidikan Teknologi dan Kejuruan,94,7,0,0,0,3,0,0,0,0,0,1,0,0,0,0,30,27,11,0,0,0
FEBRIANA PRATIWI,6172529,Unknown,11,6,0,0,0,1,,0,0,,0,1,,0,0,0,12,5,3,0,0,0
MELIA HANDAYANI,6787010,S1 - Logistik Kelautan,8,7,0,0,0,1,,0,0,,0,1,,0,0,0,3,3,2,0,0,0
RIFQI ABDUL BASIT,6747044,Unknown,7,7,0,0,0,2,,0,0,,0,1,,0,0,0,5,9,2,0,0,0
ACHMAD FAQIHUDDIN,6763857,S1 - Ilmu Pendidikan Agama Islam,64,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,20,1,0,0,0
SRI RAHAYU,6745927,S1 - Pendidikan Teknik Bangunan,8,7,0,0,0,2,,0,0,,0,1,,0,0,0,8,12,2,0,0,0
S. NAILUL MUNA ALJAMALIAH,6754120,S1 - PGSD Kampus Cibiru,9,7,0,0,0,2,,0,0,,0,1,,0,0,0,9,10,3,0,0,0
HENRI NUSANTARA,6125366,S1 - Pendidikan Seni Musik,20,7,0,0,0,1,,0,0,,0,1,,0,0,0,4,2,1,0,0,0
SUWIRTA,5977199,S1 - Pendidikan Sejarah,254,7,0,0,0,11,,0,15,,0,1,,0,0,0,106,407,71,0,0,0
"ANDI SURYADI, S.PD.,M.SN.",6722180,S1 - Pendidikan Seni Rupa,8,8,0,0,0,0,,0,0,,0,1,,0,0,0,3,0,0,0,0,0
D NUNU HERYANTO,5994739,S1 - Pendidikan Masyarakat,23,6,0,0,0,2,,0,0,,0,3,,0,0,0,5,4,0,0,0,0
TOTO FATHONI,5995741,S1 - Teknologi Pendidikan,97,7,0,0,0,5,,0,4,,0,0,,0,0,0,25,102,9,0,0,0
FARHAN ZAKARIYYA,6722858,S1 - Psikologi,10,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,5,2,0,0,0
AHMAD PURNAMA HUDAYA,6692126,D3 - Keperawatan Kampus Sumedang,8,6,0,0,0,0,,0,0,,0,1,,0,0,0,2,0,0,0,0,0
FAJAR NUGRAHA ASYAHIDDA,6682474,S1 - Pendidikan Sosiologi,252,8,0,0,1,3,,1,1,,0,1,,1,43,1,20,62,6,0,0,0
SURURI,6664219,S1 - Administrasi Pendidikan,56,8,0,0,0,2,,0,0,,0,1,,0,0,0,14,19,7,0,0,0
AJANG MULYADI,6745802,S1 - Pendidikan Akuntansi,91,8,0,0,0,4,,0,1,,0,1,,0,0,0,14,56,8,0,0,0
ZAINAL ARIFIN,6001480,S2 - Pengembangan Kurikulum,680,7,0,0,0,0,,0,0,,0,4,,0,0,0,0,0,0,0,0,0
OOM SITTI HOMDIJAH,6019625,S2 - Pendidikan Khusus,21,8,0,0,0,1,,0,0,,0,1,,0,0,0,18,4,3,0,0,0
TRI MARTINI,6745737,"S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi",19,10,0,0,0,1,,0,0,,0,2,,0,0,0,4,1,1,0,0,0
BADRIA MUNTASHOFI,6722099,S1 - Pendidikan Akuntansi,28,10,0,0,0,2,,0,0,,0,2,,0,0,0,3,7,2,0,0,0
ENDANG DANIAL AR,5991806,S3 - Pendidikan Kewarganegaraan,159,8,0,0,0,5,,0,3,,0,1,,0,0,0,33,337,16,0,0,0
RESTI INDRIARTI,6762460,S1 - Pendidikan Manajemen Perkantoran,11,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0
DADANG MACHMUDIN,6778774,S1 - Pendidikan Biologi,18,8,0,0,0,2,,0,0,,0,1,,0,0,0,13,11,2,0,0,0
DEDENG ROSIDIN,6123374,S2 - Pendidikan Bahasa Arab,38,6,0,0,0,2,,0,1,,0,0,,0,0,0,11,26,0,0,0,0
MUHAMAD MARIS AL GIFARI,6101870,S1 - Pendidikan Teknik Otomotif,109,54,0,0,1,0,,0,0,,1,0,,5,3,2,0,0,0,0,0,0
NONO HARSONO SUNARIA,6006178,S1 - PGSD Kampus Cibiru,27,4,0,0,0,2,,0,0,,0,2,,0,0,0,28,10,6,0,0,0
KINANTI GEMINASTITI HILMIATUSSADIAH,6698859,S1 - Pendidikan Ekonomi,50,4,0,0,0,3,,0,1,,0,0,,0,0,0,11,29,0,0,0,0
SITI NURASIYAH,6003859,S1 - Teknik Sipil,19,3,0,0,0,1,,0,0,,0,2,,0,0,0,17,2,2,0,0,0
DIDING KELANA SETIADI,6133505,D3 - Keperawatan Kampus Sumedang,8,3,0,0,0,1,,0,0,,0,1,,0,0,0,6,5,4,0,0,0
ICH PRILISKHA YUNISTY,6738203,Unknown,5,2,0,0,0,1,,0,0,,0,1,,0,0,0,4,1,1,0,0,0
R KUSDIANTI,6041647,S1 - Biologi,130,2,0,0,0,4,,0,1,,0,2,,0,0,0,21,45,11,0,0,0
MAMUR SAADIE,5993993,S2 - Pendidikan Bahasa Indonesia,60,1,0,0,0,2,,0,1,,0,1,,0,0,0,13,89,2,0,0,0
DADANG AHDIAT,6126365,Unknown,14,2,0,0,0,2,,0,0,,0,1,,0,0,0,9,6,3,0,0,0
MUHAMMAD JAGAT DERMAWAN,6749544,Unknown,1,1,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
HADI SARTONO,6000153,S1 - Pendidikan Kepelatihan Olahraga,21,4,0,0,1,0,,0,0,,0,0,,1,1,1,0,0,0,0,0,0
MUTHIA ALINAWATI,5995433,S1 - Teknologi Pendidikan,25,2,0,0,0,3,,0,1,,0,5,,0,0,0,22,26,7,0,0,0
AFINA LATHIFAH FAUZIYAH,6787950,Unknown,1,1,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
YAKUB MALIK,6148712,D3 - Survey Pemetaan dan Informasi Geografis,70,3,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
LILIS SITI SULISTYANINGSIH,5994321,S1 - Pendidikan Bahasa Dan Sastra Indonesia,74,3,0,0,0,3,,0,3,,0,1,,0,0,0,14,131,6,0,0,0
NINA SUNDARI,6006736,S1 - PGSD Kampus Cibiru,59,3,0,0,0,3,,0,1,,0,1,,0,0,0,40,56,13,0,0,0
BEBEN BARNAS,6046740,S1 - Pendidikan Seni Tari,40,3,0,0,0,1,,0,0,,0,2,,0,0,0,48,3,3,0,0,0
AHMAD FAHRUL MUCHTAR AFFANDI,6682543,S1 - Ilmu Komunikasi,4,1,0,0,0,1,,0,0,,0,0,,0,0,0,3,6,0,0,0,0
MOCH.ERYK KAMSORI,5993589,S1 - Pendidikan Sejarah,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
GANJAR MUHAMMAD GANESWARA,5993578,S2 - Pendidikan Umum dan Karakter,5,0,0,0,0,0,,0,0,,0,1,,0,0,0,2,0,0,0,0,0
WAHYU,5993575,S1 - Pendidikan Sosiologi,1,0,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
DENNY ISKANDAR,5993449,S1 - Pendidikan Bahasa Dan Sastra Indonesia,11,0,0,0,0,1,,0,1,,0,1,,0,0,0,10,17,2,0,0,0
ENCEP KUSUMAH,5993535,S1 - Pendidikan Bahasa Dan Sastra Indonesia,33,0,0,0,0,1,,0,1,,0,0,,0,0,0,3,11,1,0,0,0
MAKHMUD SYAFEI,5992359,S2 - Pendidikan Agama Islam,41,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,4,11,2,0,0,0
WAHYU ERIDIANA,5992779,S1 - Pendidikan Geografi,47,0,0,0,0,4,,0,1,,0,7,,0,0,0,30,56,9,0,0,0
TASWADI,5995281,S1 - Pendidikan Seni Rupa,50,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,1,1,0,0,0
RIKA ARLIZA,6690239,Unknown,3,3,0,0,0,1,,0,0,,0,0,,0,0,0,4,3,0,0,0,0
NINA SUNDARI,6000752,Unknown,49,3,0,0,0,3,,0,1,,0,1,,0,0,0,40,56,13,0,0,0
DIAN ADDINNA,6749268,S1 - Pendidikan Manajemen Perkantoran,3,1,0,0,0,1,,0,0,,0,1,,0,0,0,2,4,1,0,0,0
ANDRI PAHRULROJI,6779729,S1 - Desain Produk Industri Kampus Tasikmalaya,2,1,0,0,0,1,,0,0,,0,2,,0,0,0,2,1,1,0,0,0
MIA NURMALA,6746457,S1 - Pendidikan Bahasa Arab,2,1,0,0,0,0,,0,0,,0,1,,0,0,0,3,0,0,0,0,0
KANIGARA HAWARI,6709267,S1 - Pendidikan Pancasila Dan Kewarganegaraan,2,1,0,0,0,0,,0,0,,0,0,,0,0,0,4,0,0,0,0,0
SUSANTI KURNIAWATI,6122723,S1 - Pendidikan Ekonomi,74,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,19,22,4,0,0,0
ANI ANISYAH,6786982,S1 - Ilmu Komputer,2,1,0,0,0,1,,0,0,,0,2,,0,0,0,2,1,1,0,0,0
RISBON SIANTURI,6746024,S1 - PGPAUD Kampus Tasikmalaya,3,1,0,0,0,1,,0,0,,0,1,,0,0,0,4,1,1,0,0,0
APEP KAMALUDIN,259507,Unknown,52,0,0,0,0,2,,0,0,,0,3,,0,0,0,8,4,2,0,0,0
TRI WIDODO,5986311,Unknown,25,0,0,0,0,1,,0,0,,0,2,,0,0,0,10,1,3,0,0,0
SOFYAN ISKANDAR,5991107,Unknown,17,0,0,0,0,2,,0,2,,0,0,,0,0,0,2,58,2,0,0,0
AHMAD FAHRUL MUCHTAR AFFANDI,6682491,Unknown,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
HANA ROHANA,6655307,Unknown,1,1,0,0,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0
ASEP AHMAD RURI IRWANTO,6125297,Unknown,4,1,0,0,0,1,,0,0,,0,1,,0,0,0,3,2,1,0,0,0
GHIA GHAIDA KANITA,6084910,S1 - Kewirausahaan Kampus Tasikmalaya,26,1,0,0,0,1,,0,1,,0,1,,0,0,0,4,89,1,0,0,0
NIA SUTISNA,6038178,S1 - Pendidikan Khusus,28,1,0,0,0,3,,0,0,,0,1,,0,0,0,17,18,9,0,0,0
ASTUTI,6000351,S1 - Pendidikan Tata Busana,6,1,0,0,0,0,,0,0,,0,1,,0,0,0,8,0,0,0,0,0
SUDJANI,5995604,Unknown,7,1,0,0,0,1,,0,0,,0,1,,0,0,0,10,5,1,0,0,0
SUKA PRAYANTA PANDIA,6745613,S1 - Manajemen Pemasaran Pariwisata,10,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,11,11,3,0,0,0
RESPATY MULYANTO,6724824,S1 - PGSD Penjas Kampus Sumedang,57,1,0,0,0,4,,0,2,,0,3,,0,0,0,24,104,11,0,0,0
HANA HANIFAH,6748543,Unknown,16,3,0,0,0,3,,0,1,,0,1,,0,0,0,11,27,5,0,0,0
"R. MOCH. RIZAL HAFIYAN, S.PD., M.DS.",6779918,S1 - Desain Produk Industri Kampus Tasikmalaya,2,1,0,0,0,0,,0,0,,0,1,,0,0,0,3,0,0,0,0,0
ZULKILFI SIDIQ,6038302,S1 - Pendidikan Khusus,11,1,0,0,0,2,,0,0,,0,0,,0,0,0,11,6,0,0,0,0
AYU PRAMESWARI KUSUMA ASTUTI,6774052,S1 - Keperawatan Kampus Sumedang,9,1,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
TATI,6003345,S1 - Pendidikan Kesejahteraan Keluarga,43,1,0,0,0,1,,0,0,,0,2,,0,0,0,34,10,5,0,0,0
SUSI WIDIANTI,5994027,S2 - Pendidikan Bahasa Jepang,12,3,0,0,0,2,,0,0,,0,1,,0,0,0,10,9,5,0,0,0
FERAGI AZIZUN PUTRA,6755204,Unknown,1,1,0,0,0,0,,0,0,,0,1,,0,0,0,0,0,0,0,0,0
M. AZHARI PANJAITAN,6770980,Unknown,1,1,0,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
NANANG SUPRIATNA,6738985,S1 - Pendidikan Seni Musik,52,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,12,14,6,0,0,0
EKRI PRANATA FERDINAND BAIFETO,6754853,Unknown,1,1,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
MUHAMMAD JAGAT DERMAWAN,6749535,Unknown,1,1,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
NUKI NURHANI,6754013,S1 - Pendidikan Bahasa Jerman,31,1,0,0,0,1,,0,1,,0,1,,0,0,0,4,91,1,0,0,0
PANI SUSWARI ,6750088,Unknown,1,1,0,0,0,0,,0,0,,0,1,,0,0,0,1,0,0,0,0,0
AFIFAH MU'MINAH,6779860,S1 - Desain Produk Industri Kampus Tasikmalaya,2,1,0,0,0,1,,0,0,,0,1,,0,0,0,2,1,1,0,0,0
ANA RAHMA YUNIARTI,6745957,S1 - Teknik Komputer,153,1,0,0,2,3,2,0,0,0,0,1,0,3,14,3,6,18,3,3,14,3
